channel_id,channel_title,video_id,video_url,ads_yn,subscribers,views,likes,comments,video_title,publishDate,brand_name,matched_keyword,updated_at
UC5Lki2M9QND5RH7X9ZcFE0A,해찌 hazzi,47Ly-ZXEh1U,https://www.youtube.com/watch?v=47Ly-ZXEh1U,0,835,2200,10,0,이거 없어지면 내 피부결 끝인데...;; #shorts #넘버즈인 #3번세럼,2026-03-28,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UC5Lki2M9QND5RH7X9ZcFE0A,해찌 hazzi,TW9HwPOnxvY,https://www.youtube.com/watch?v=TW9HwPOnxvY,0,832,561,5,0,넘버즈인도 망곰이랑 콜라보 🐻🐾 화잘먹루틴 이대로만 하세요 #shorts #개꿀템 #기초루틴,2026-02-11,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC5TJGSApJo7dM52PMBpKYew,민됴 o.min_dyo,bl4cM4sJrNw,https://www.youtube.com/watch?v=bl4cM4sJrNw,0,8270,2100,32,3,피부결은 넘버즈인 3번이 책임질게ଘ(´•3•)⊃━☆ 올리브영X망그러진곰,2026-02-15,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC5nufyL8fRGv5vz0bsqrHUA,하이새린 Hi Saryn,2teeApXMKGE,https://www.youtube.com/watch?v=2teeApXMKGE,1,164,518,13,0,"3월 올영세일 추천템‼️ 안사면 후회함 진짜 | 에뛰드 마이 쁘띠 팔레트, 워터 드롭 필터 쿠션, 마스카라, 쉐딩, 넘버즈인 1번패드, 키스미 음영 아이라이너, 클리오 틴트 등",2026-03-09,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC6tdphV_Mvup6TubaYh28FA,잠깐마뇽,4T0T2PsqQ5w,https://www.youtube.com/watch?v=4T0T2PsqQ5w,0,107000,130000,0,26,베개 안에서 화장품이 나옴;;,2026-02-11,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC6xxu2g2GBnI2RW6EG4hoAQ,채리 cheLLYy,sYDcY8Vdxxs,https://www.youtube.com/watch?v=sYDcY8Vdxxs,0,170,1800,2,0,넘버즈인 3번 라인이 리뉴얼?!,2026-03-23,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC7bsnxoyZMvmUfjSi1uFdSg,털털이 TTE,UyUx6PmQ4zs,https://www.youtube.com/watch?v=UyUx6PmQ4zs,0,12200,1687,0,30,작심삼일 안 망치려고 바꾼 하루 루틴 (새해 관리 브이로그),2026-01-23,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC7bsnxoyZMvmUfjSi1uFdSg,털털이 TTE,_2M6Ofm-7J0,https://www.youtube.com/watch?v=_2M6Ofm-7J0,0,12500,5174,0,52,3월 올영세일 상위권템… 이거 사면 피부 뒤집어집니다 (비추 vs 추천),2026-02-28,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC7bsnxoyZMvmUfjSi1uFdSg,털털이 TTE,xXTXse5mCD4,https://www.youtube.com/watch?v=xXTXse5mCD4,0,12600,15694,0,66,"여드름 붉은기·색소침착, 차이만 알면 3주 만에 없어집니다",2026-03-13,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC7nQoFbEw-8bHadehobhQfg,융쓰,CnZXF6HljXo,https://www.youtube.com/watch?v=CnZXF6HljXo,0,1100,9300,57,1,(제품제공) 넘버즈인 망그러진 곰 에디션 소개✨ 망곰 말랑이 촉감이 너무 좋음,2026-01-25,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC7sGH3zB5r7eNaiRk0adSLQ,또리유 DDOLEEU,gEqy8G4sh1A,https://www.youtube.com/watch?v=gEqy8G4sh1A,0,1020,1600,9,2,💨모공 때문에 이것저것 써도..!계속 넓어지는 느낌이라면제품 문제가 아니라모공이 막히고 있는 상태일 수 있어요😭,2026-03-29,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8NPfG0bZGBybcJIg9ajpAA,지훈 CHOIX,Go09Yc-pAOY,https://www.youtube.com/watch?v=Go09Yc-pAOY,0,2340,1600,6,6,#제품제공 넘버즈인 3번라인 전면 리뉴얼 ..? 😱 | 한달 사용 솔직후기 | 수부지 결세럼 추천,2026-03-23,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8NPfG0bZGBybcJIg9ajpAA,지훈 CHOIX,8QhKsNv5wv4,https://www.youtube.com/watch?v=8QhKsNv5wv4,0,2350,1700,20,2,"화장 지우기 귀차는 날 .. 정착한 클렌징 루틴 | 넘버즈인 3번 클렌징 오일, 수부지 클렌징 오일 추천",2026-03-30,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8NPfG0bZGBybcJIg9ajpAA,지훈 CHOIX,w_F1jZxocws,https://www.youtube.com/watch?v=w_F1jZxocws,0,2340,4394,48,28,01년생 취준생 브이로그 ..🩸| “신입인데 경력이 짧으시네요..?” 취업컨설팅 솔직 후기 | 교환학생 친구들 만나기 🇺🇸 | 오픽시험 결과 | 넘버즈인 서포터즈 ..🎀 ,2026-03-15,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8UyBg2k3nSk3avtszjwiIQ,채원,Vv75L8rpLlw,https://www.youtube.com/watch?v=Vv75L8rpLlw,0,297,2300,28,2,‼️‼️광고 없음‼️ 전직 올영메이트가 진짜 잘 쓰는 올영 세일 추천템,2026-03-04,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UC8UyBg2k3nSk3avtszjwiIQ,채원,eOiY1WWIQps,https://www.youtube.com/watch?v=eOiY1WWIQps,0,175,3800,102,147,[EVENT🎁] 말하기도 입 아픈 제 애착 세럼 뿌립니다  (참여방법은 설명 참고!) #제품제공 #이벤트 #EVENT,2026-02-04,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8iCWlmhzRfMaXAp8oZGlXQ,모라해,UrGMm4dNLys,https://www.youtube.com/watch?v=UrGMm4dNLys,0,1750,4300,61,9,화장 절!대! 안 뜨는 기초 방법🍀 #메이크업 #화잘먹 #스킨케어,2026-01-18,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8mGHaFortDaza2-8apjtCw,사꾸 sakku,F51oX5qe4vM,https://www.youtube.com/watch?v=F51oX5qe4vM,0,4470,567,0,0,화잘먹 쫀쫀템 공개⭐️ 자기 전에 생각날거야~,2026-02-02,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC8tbZJfTx0FNlpqqE6WeWtw,예티,6ZWNlwMqRD0,https://www.youtube.com/watch?v=6ZWNlwMqRD0,0,73,1500,13,0,"넘버즈인한테 망곰이 베개 받음! 전제품 리뷰🐻 (제품제공,리뷰의무없음)",2026-02-03,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC9G7V6-HU_Cg7-yWLO1rH6w,PURE.D퓨어디,UftZ6xb6BL0,https://www.youtube.com/watch?v=UftZ6xb6BL0,0,505000,4938,149,15,3시간 공들인 빡쎈 메이크업 여권사진으로 가능?... 🔥핀터레스트 재질🔥,2026-01-18,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UC9sys4fOC1CWKJ6cCl03WJQ,민쪼리,AAm6pIuE7sw,https://www.youtube.com/watch?v=AAm6pIuE7sw,0,943,1600,11,0,강경 클오 불호파의 마음을 흔든 클렌징오일이랄까…⭐️ #제품제공 #넘버즈인 #3번,2026-04-05,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCB0iI4S727iXExTQvEVG4UQ,미아 Mia,kNEoKqycNK0,https://www.youtube.com/watch?v=kNEoKqycNK0,0,358000,12301,425,55,"이건 또 살듯?! 요즘st 기초 모음 15 +두 달 실사용 후기 [요즘 비비, 추천템, 소신발언템, 미출시템 까지]",2026-03-08,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCB44fSGXvnBP6CVp10CenPg,효블리 Hyovely,nfP-tlsqlaA,https://www.youtube.com/watch?v=nfP-tlsqlaA,0,120000,35342,0,97,요즘 메이크업이 달라진 것 같다구요? 달라진 디테일~ 언더 트임 메이크업❤️,2026-01-31,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCBt6bEVqrKk2QAkr8ax2_Zg,윤정이꺼 YunJeong's,7aURB_yyCTk,https://www.youtube.com/watch?v=7aURB_yyCTk,0,1270,2500,5,1,#제품제공 넘버즈인과 망곰이 만났다????💛🐻!#넘버즈인 #망그러진곰 #망곰 #mangone #shorts #올리브영 #oliveyoungglobal,2026-01-25,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCC46Et2A3gqo0rI53H42GXQ,아리아리삥아리,-43FvCc8-kY,https://www.youtube.com/watch?v=-43FvCc8-kY,0,353,775,0,2,// 올영깡♥ //,2026-03-10,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCCJCkEa8YPxl7huLyB9y0mw,아리,fUJO3Y_rCZI,https://www.youtube.com/watch?v=fUJO3Y_rCZI,0,87,1200,3,0,얼굴 오돌토돌이들에서 매끈매끈으로 변신하기 !!(피부 진짜 보들보들해짐) #넘버즈인 #망그러진곰 #망곰 #mangomee #3번라인 #타채널제품제공,2026-01-27,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCCPzWbjp13C6Xn4OCfyNmBA,쉽지않은easy아,txNk3cUWcl4,https://www.youtube.com/watch?v=txNk3cUWcl4,0,2020,4871,80,47,화장할때 꼭 봐야하는 겟레디윗미,2026-03-15,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCCPzWbjp13C6Xn4OCfyNmBA,쉽지않은easy아,AwW4EQtVRGs,https://www.youtube.com/watch?v=AwW4EQtVRGs,0,1850,7908,87,40,일남에게 차인썰 풀면서 겟레디윗미,2026-02-22,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCCZr7t-gZ62L056QOW3RXdQ,니야 Niiya,B9ZRXcVMCiw,https://www.youtube.com/watch?v=B9ZRXcVMCiw,0,31500,55000,613,22,#광고 #모공속개미 #사포 #손톱갈기 #넘버즈인 #모공결세럼 #3번세럼,2026-04-01,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCCdIEETJYb9a5fbMGyMh4SA,뚱이의 코덕일기,BUL-8klzgeQ,https://www.youtube.com/watch?v=BUL-8klzgeQ,0,12,2000,9,0,#소소한코덕꿀팁 ep.01 #스파출라보관법  #코덕 #코덕일상 #꿀팁 #넘버즈인 #토코보 #화장대 #정리 #화장대정리  #네일 #셀프네일 #테무 #알리 #korea #kbeauty,2026-01-10,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCCstT-mEhzNYktrpBQcLnmw,빵덕이,j9xKEPOLzGs,https://www.youtube.com/watch?v=j9xKEPOLzGs,0,122,2400,17,4,넘버즈인 망곰이&올리브영 콜라보 이벤트 🎁,2026-01-28,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCD27FzNkOL6V_Lk2yOCimEA,TU UNNI,8YjlibbL5fA,https://www.youtube.com/watch?v=8YjlibbL5fA,0,308000,1140000,435,1,Hiperpigmentacion y puntos negros? 😖 cómo está tu piel últimamente?👀,2026-01-05,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCD7D3EqgEM7XFIgGCu6PeiQ,다므 뷰티,Umqivu_JwbU,https://www.youtube.com/watch?v=Umqivu_JwbU,0,23,1900,17,0,망그러진곰 🤍 넘버즈인 3번라인 기획세트 깡 [제품제공],2026-02-19,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDOAU1YpE6zTO_vDnx1rPkQ,뉴윤 NEWYOON,-P9dnjkC6MU,https://www.youtube.com/watch?v=-P9dnjkC6MU,0,414,2600,11,0,귀여움 한도초과;; 넘버즈인 망곰 에디션 전제품 언박싱!🐻💝#망곰#올리브영추천템,2026-02-19,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDaYQyEp5BEbSo_gGUlFRaw,마롱 marong,lYDh3dKXWm4,https://www.youtube.com/watch?v=lYDh3dKXWm4,0,156000,220000,1220,38,이거 바르고 피부 뒤집어졌어요🤯,2026-02-18,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDaYQyEp5BEbSo_gGUlFRaw,마롱 marong,p-3WsTckutI,https://www.youtube.com/watch?v=p-3WsTckutI,0,157000,9200,65,3,올리브영X망곰 콜라보 브랜드 모아보기￼,2026-01-31,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDvj56BRm1rmztnmDf17jag,CE,6yLVk6b9C6g,https://www.youtube.com/watch?v=6yLVk6b9C6g,1,178,508,0,2,"[리뉴얼] 넘버즈인 클렌징오일 대용량 3중 순삭 피지케어, 1개, 400ml",2026-01-20,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDvj56BRm1rmztnmDf17jag,CE,VU5EO9SFkUc,https://www.youtube.com/watch?v=VU5EO9SFkUc,1,173,1030,0,2,넘버즈인 단백질 43% 크림세럼 50ml,2026-01-18,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDvj56BRm1rmztnmDf17jag,CE,yluTskfj2P0,https://www.youtube.com/watch?v=yluTskfj2P0,1,173,650,0,2,넘버즈인 3번 보들보들 결 세럼 100ml (본품50+리필50),2026-01-18,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDvj56BRm1rmztnmDf17jag,CE,7wk5wmwHDro,https://www.youtube.com/watch?v=7wk5wmwHDro,1,173,685,0,2,넘버즈인 1번 판토텐산 액티브 수딩크림 80ml 피부 속당김 수분 수딩 진정 크림,2026-01-19,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDvj56BRm1rmztnmDf17jag,CE,xZS7y7mTZEE,https://www.youtube.com/watch?v=xZS7y7mTZEE,1,173,816,0,2,"넘버즈인 3번 모공 리셋 앰플, 25ml, 1개",2026-01-18,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCDvj56BRm1rmztnmDf17jag,CE,8N6CryQvdsk,https://www.youtube.com/watch?v=8N6CryQvdsk,1,173,635,0,2,"넘버즈인 1번 시카 갈아만든 초록패드 190ml, 70매입, 1개",2026-01-14,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCE--ZnMTAShrDI9Ui9uDnsw,Thehajin,3ACFciPdnn8,https://www.youtube.com/watch?v=3ACFciPdnn8,0,4140,4800,0,6,급식에 언박싱추가 (4) 넘버즈인깡 #추천 #unboxing #fyp #07년생,2026-03-02,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCE--ZnMTAShrDI9Ui9uDnsw,Thehajin,jtrKvgjFuU4,https://www.youtube.com/watch?v=jtrKvgjFuU4,0,4370,4800,0,5,grwm 벚꽃피기 전 대학교 가는 겟레디윗미 #07년생 #추천 #grwm #제픔제공,2026-03-30,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCE--ZnMTAShrDI9Ui9uDnsw,Thehajin,2RojOZ2zpsQ,https://www.youtube.com/watch?v=2RojOZ2zpsQ,0,4310,7200,0,7,"grwm 대학가는 겟레디윗미, 넘버즈인 3번 라인 스포 #추천 #fyp #제픔제공",2026-03-23,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCEVbgB8g02Sc9r-2_R3sn9g,테테코덕계 tete,AbEdlPl_NL4,https://www.youtube.com/watch?v=AbEdlPl_NL4,0,7480,10000,226,29,#제품제공 넘버즈인과 망곰이의 보들보들한 만남..💛,2026-01-27,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCGX2_W3r2mRaBoavt5CQg-Q,코덕알바생💞,w21gMkFbQ1E,https://www.youtube.com/watch?v=w21gMkFbQ1E,0,478,3636,58,13,#제품제공 🐻 넘버즈인 X 망그러진 곰 🐻 #올리브영추천 #skincare #kbeauty,2026-01-27,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCGX2_W3r2mRaBoavt5CQg-Q,코덕알바생💞,AFZA-9eVmAA,https://www.youtube.com/watch?v=AFZA-9eVmAA,0,540,1907,18,0,#제품제공 #kbeauty #올리브영 본 게시물은 넘버즈인 서포터즈 활동으로 제품을 제공받아 제작되었습니다.,2026-03-21,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCGmfGSQ8cxpoSHKWYY7Tldg,빈티지국밥,fBBRIzb878E,https://www.youtube.com/watch?v=fBBRIzb878E,0,1690,545,8,2,"올한해 잘 쓴 기초부터 색조까지⋰˚★ 봄웜 인생템 뽀용 피치 메이크업🍑ㅣ봄웜 색조템, 올인원 아이팔레트, 인생 블러셔 추천",2026-01-03,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCGqfcm2F87BnqFs_Ivz62uQ,Heyin,D8UKGTyArN4,https://www.youtube.com/watch?v=D8UKGTyArN4,1,39000,8700,203,11,아이돌들이 애용하는 한국 다크 스팟 세럼!!👀✨ 과연 효과가 있을지 알아볼까요!!,2026-03-16,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCGqfcm2F87BnqFs_Ivz62uQ,Heyin,Sl4dMHO_4RY,https://www.youtube.com/watch?v=Sl4dMHO_4RY,1,37300,13000,329,8,Skincare that hasn’t betrayed me for my combi acne prone skin!!!!,2026-01-30,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCGqfcm2F87BnqFs_Ivz62uQ,Heyin,CtHSIHdwh7E,https://www.youtube.com/watch?v=CtHSIHdwh7E,1,39300,5300,140,8,눈가를 즉시 환하게 밝혀주는 K뷰티 아이크림!👀,2026-03-24,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCGqfcm2F87BnqFs_Ivz62uQ,Heyin,cMohzphxQV8,https://www.youtube.com/watch?v=cMohzphxQV8,0,38500,7900,207,6,body TONER?👀sister brand of Numbuzin!,2026-02-28,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCGsuiae17Ho8Ix5xzjV7MYQ,🌱밍빵이🌱,9HsWMZmd8gg,https://www.youtube.com/watch?v=9HsWMZmd8gg,0,17,1200,4,0,#제품제공 맑고 깨끗한 쌩얼 치트키템!🌱💚,2026-01-26,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCGvdxEiObxX-dTbqSBCTrgg,하은,2bBDZockDsA,https://www.youtube.com/watch?v=2bBDZockDsA,0,3940,2489,65,27,청순.. 있나? 전시보러 가는 GRWM ˚ʚ｡･-･｡ɞ˚,2026-01-19,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCGvdxEiObxX-dTbqSBCTrgg,하은,J8f068meGAM,https://www.youtube.com/watch?v=J8f068meGAM,0,4170,1558,67,25,눈 강조✕999 또렷한 코랄 메이크업 ꒰ঌ❤︎⸝⸝ʚ̴̶̷̷ · ʚ̴̶̷̷⸝⸝໒꒱𓂃🎀𓈒𓏸,2026-02-23,넘버즈인,numbuzin,2026-04-15T10:47:14.447507
UCGwrWWUBx8qX0qO6rdo3wPg,리뷰아루,2zJMa0Is3UY,https://www.youtube.com/watch?v=2zJMa0Is3UY,0,10500,1400,7,0,뜨고 무너지는 화장 이젠 끝‼️ 넘버즈인 화잘먹 치트키 뷰티템 두 가지,2026-01-30,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCH2mJnztSdNh8ADp2KmtUMQ,Yoo True,8vCQw2o1d6Y,https://www.youtube.com/watch?v=8vCQw2o1d6Y,0,591000,90237,1114,76,올영에서 뉴템 산 거 써보고 안씨브러쉬 수십만원 산 거 다 써보고!! 좋은 파데 발견 하는 호텔메이트😬,2026-01-23,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCHRadrgmDL8MIrwTvTnTS_A,이니셜 INNIS Official,Sag3CdDkVMQ,https://www.youtube.com/watch?v=Sag3CdDkVMQ,0,138,677,5,1,"유명 3번라인🐻,알고보니 짱친 공병템,,🤍✨피부결 = 3번 라인인 거 다들 아시죠?#망곰 #망그러진곰  #넘버즈인 #넘버즈인3번 #피부관리 #모공 #피부관리 #기초화장품 #코덕",2026-03-02,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCI72yCqAWSvcmaVxnkBjv_Q,츄르,nb0c4TnCjec,https://www.youtube.com/watch?v=nb0c4TnCjec,0,29200,41000,487,43,넘버즈인 x 망곰이 2월동안 올리브영에서! #제품제공 #올리브영 #망곰이 #넘버즈인 #추천 #알고리즘 #unboxing #소개 #화장품 #코덕,2026-02-13,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCIK2rP4CxgvBDAXv7tfL09A,디영 JIYEONG,4YhWKXyw0VY,https://www.youtube.com/watch?v=4YhWKXyw0VY,0,2100,669,33,22,VLOG • 필라테스강사브이로그. 테이지. 구독자 이벤트✨ 운동 가방 추천. 포센. FORSEN👜. 일상. 운동브이로그. 단백질쉐이크 추천. 다이어트. 선크림 추천. 브이로그,2026-03-22,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
UCITRs0bBh8PHioswUh8ds3A,코스덕,m0LItJusGvI,https://www.youtube.com/watch?v=m0LItJusGvI,0,42,2900,8,1,광고❌ 수부지 인생 겨울 쿠션 #수부지 #쿠션추천,2026-01-28,넘버즈인,넘버즈인,2026-04-15T10:47:14.447507
