brand,brand_score,brand_rank_score,brand_related_video_score,date
103,33.55,NULL,NULL,2026-01-11
46,3.44,NULL,NULL,2026-01-11
328,3.14,NULL,NULL,2026-01-11
63,12.75,NULL,NULL,2026-01-11
84,7.28,NULL,NULL,2026-01-11
107,9.52,NULL,NULL,2026-01-11
836,3.23,NULL,NULL,2026-01-11
117,3.95,NULL,NULL,2026-01-11
314,3.85,NULL,NULL,2026-01-11
978,0.00,NULL,NULL,2026-01-11
103,29.56,NULL,NULL,2026-01-12
83,8.32,NULL,NULL,2026-01-12
107,8.27,NULL,NULL,2026-01-12
978,0.00,NULL,NULL,2026-01-12
836,2.98,NULL,NULL,2026-01-12
81,13.67,NULL,NULL,2026-01-12
46,3.41,NULL,NULL,2026-01-12
314,3.60,NULL,NULL,2026-01-12
328,2.94,NULL,NULL,2026-01-12
63,11.26,NULL,NULL,2026-01-12
117,3.74,NULL,NULL,2026-01-12
84,6.54,NULL,NULL,2026-01-12
978,0.00,NULL,NULL,2026-01-13
103,29.62,NULL,NULL,2026-01-13
63,11.75,NULL,NULL,2026-01-13
81,14.56,NULL,NULL,2026-01-13
83,9.05,NULL,NULL,2026-01-13
314,4.04,NULL,NULL,2026-01-13
107,8.28,NULL,NULL,2026-01-13
328,2.69,NULL,NULL,2026-01-13
46,3.26,NULL,NULL,2026-01-13
84,7.51,NULL,NULL,2026-01-13
836,2.95,NULL,NULL,2026-01-13
117,3.90,NULL,NULL,2026-01-13
117,3.81,NULL,NULL,2026-01-14
103,27.64,NULL,NULL,2026-01-14
81,14.53,NULL,NULL,2026-01-14
84,6.39,NULL,NULL,2026-01-14
83,8.86,NULL,NULL,2026-01-14
107,7.55,NULL,NULL,2026-01-14
63,10.94,NULL,NULL,2026-01-14
978,0.00,NULL,NULL,2026-01-14
836,2.66,NULL,NULL,2026-01-14
328,2.62,NULL,NULL,2026-01-14
314,3.73,NULL,NULL,2026-01-14
46,2.10,NULL,NULL,2026-01-14
103,23.96,NULL,NULL,2026-01-15
836,2.43,NULL,NULL,2026-01-15
46,1.80,NULL,NULL,2026-01-15
83,8.22,NULL,NULL,2026-01-15
107,7.75,NULL,NULL,2026-01-15
84,5.82,NULL,NULL,2026-01-15
81,12.28,NULL,NULL,2026-01-15
978,0.00,NULL,NULL,2026-01-15
117,3.51,NULL,NULL,2026-01-15
63,10.36,NULL,NULL,2026-01-15
328,2.41,NULL,NULL,2026-01-15
314,3.69,NULL,NULL,2026-01-15
103,24.42,NULL,NULL,2026-01-16
84,6.75,NULL,NULL,2026-01-16
328,2.34,NULL,NULL,2026-01-16
836,2.39,NULL,NULL,2026-01-16
81,13.08,NULL,NULL,2026-01-16
83,8.25,NULL,NULL,2026-01-16
63,10.76,NULL,NULL,2026-01-16
314,3.63,NULL,NULL,2026-01-16
107,7.43,NULL,NULL,2026-01-16
117,3.39,NULL,NULL,2026-01-16
978,0.00,NULL,NULL,2026-01-16
46,1.84,NULL,NULL,2026-01-16
83,20.43,NULL,NULL,2026-01-17
84,17.64,NULL,NULL,2026-01-17
107,19.01,NULL,NULL,2026-01-17
103,61.99,NULL,NULL,2026-01-17
81,32.14,NULL,NULL,2026-01-17
63,21.47,NULL,NULL,2026-01-17
117,8.47,NULL,NULL,2026-01-17
328,6.39,NULL,NULL,2026-01-17
46,4.78,NULL,NULL,2026-01-17
836,6.13,NULL,NULL,2026-01-17
314,8.11,NULL,NULL,2026-01-17
978,0.00,NULL,NULL,2026-01-17
81,31.02,NULL,NULL,2026-01-18
83,18.30,NULL,NULL,2026-01-18
328,5.85,NULL,NULL,2026-01-18
978,0.00,NULL,NULL,2026-01-18
103,60.90,NULL,NULL,2026-01-18
63,19.45,NULL,NULL,2026-01-18
314,8.86,NULL,NULL,2026-01-18
107,20.82,NULL,NULL,2026-01-18
117,12.19,NULL,NULL,2026-01-18
836,3.07,NULL,NULL,2026-01-18
84,18.14,NULL,NULL,2026-01-18
46,6.09,NULL,NULL,2026-01-18
314,8.53,NULL,NULL,2026-01-19
81,28.68,NULL,NULL,2026-01-19
83,17.35,NULL,NULL,2026-01-19
103,62.18,NULL,NULL,2026-01-19
978,0.00,NULL,NULL,2026-01-19
63,19.29,NULL,NULL,2026-01-19
84,16.25,NULL,NULL,2026-01-19
107,18.81,NULL,NULL,2026-01-19
836,3.10,NULL,NULL,2026-01-19
46,6.62,NULL,NULL,2026-01-19
117,11.20,NULL,NULL,2026-01-19
328,2.73,NULL,NULL,2026-01-19
83,16.43,NULL,NULL,2026-01-20
103,53.37,NULL,NULL,2026-01-20
81,27.22,NULL,NULL,2026-01-20
328,2.61,NULL,NULL,2026-01-20
84,14.08,NULL,NULL,2026-01-20
117,10.72,NULL,NULL,2026-01-20
107,17.36,NULL,NULL,2026-01-20
836,2.86,NULL,NULL,2026-01-20
46,6.68,NULL,NULL,2026-01-20
978,0.03,NULL,NULL,2026-01-20
63,17.80,NULL,NULL,2026-01-20
314,8.30,NULL,NULL,2026-01-20
107,18.27,NULL,NULL,2026-01-21
81,26.51,NULL,NULL,2026-01-21
103,48.92,NULL,NULL,2026-01-21
63,17.57,NULL,NULL,2026-01-21
978,0.03,NULL,NULL,2026-01-21
117,10.83,NULL,NULL,2026-01-21
836,2.80,NULL,NULL,2026-01-21
84,14.85,NULL,NULL,2026-01-21
83,16.50,NULL,NULL,2026-01-21
314,7.16,NULL,NULL,2026-01-21
328,2.86,NULL,NULL,2026-01-21
46,7.04,NULL,NULL,2026-01-21
83,16.32,NULL,NULL,2026-01-22
314,6.84,NULL,NULL,2026-01-22
103,46.39,NULL,NULL,2026-01-22
107,16.32,NULL,NULL,2026-01-22
81,25.80,NULL,NULL,2026-01-22
46,6.67,NULL,NULL,2026-01-22
978,0.03,NULL,NULL,2026-01-22
63,17.40,NULL,NULL,2026-01-22
836,2.89,NULL,NULL,2026-01-22
117,10.56,NULL,NULL,2026-01-22
328,2.83,NULL,NULL,2026-01-22
84,14.90,NULL,NULL,2026-01-22
81,24.49,NULL,NULL,2026-01-23
103,46.56,NULL,NULL,2026-01-23
83,16.81,NULL,NULL,2026-01-23
84,15.04,NULL,NULL,2026-01-23
836,2.87,NULL,NULL,2026-01-23
107,16.57,NULL,NULL,2026-01-23
978,0.03,NULL,NULL,2026-01-23
328,2.63,NULL,NULL,2026-01-23
46,4.91,NULL,NULL,2026-01-23
314,6.74,NULL,NULL,2026-01-23
117,6.44,NULL,NULL,2026-01-23
63,17.38,NULL,NULL,2026-01-23
107,16.11,NULL,NULL,2026-01-24
81,23.18,NULL,NULL,2026-01-24
63,14.31,NULL,NULL,2026-01-24
103,46.04,NULL,NULL,2026-01-24
978,0.03,NULL,NULL,2026-01-24
836,2.66,NULL,NULL,2026-01-24
314,6.35,NULL,NULL,2026-01-24
83,14.26,NULL,NULL,2026-01-24
328,2.48,NULL,NULL,2026-01-24
84,14.48,NULL,NULL,2026-01-24
117,5.98,NULL,NULL,2026-01-24
46,4.56,NULL,NULL,2026-01-24
83,14.11,NULL,NULL,2026-01-25
103,47.26,NULL,NULL,2026-01-25
81,24.14,NULL,NULL,2026-01-25
107,15.55,NULL,NULL,2026-01-25
314,6.22,NULL,NULL,2026-01-25
836,0.00,NULL,NULL,2026-01-25
63,13.57,NULL,NULL,2026-01-25
978,0.03,NULL,NULL,2026-01-25
328,2.47,NULL,NULL,2026-01-25
46,4.19,NULL,NULL,2026-01-25
117,6.41,NULL,NULL,2026-01-25
84,11.97,NULL,NULL,2026-01-25
81,23.74,NULL,NULL,2026-01-26
103,46.52,NULL,NULL,2026-01-26
83,15.18,NULL,NULL,2026-01-26
107,15.33,NULL,NULL,2026-01-26
117,6.01,NULL,NULL,2026-01-26
328,2.29,NULL,NULL,2026-01-26
63,13.70,NULL,NULL,2026-01-26
84,11.89,NULL,NULL,2026-01-26
836,0.00,NULL,NULL,2026-01-26
46,5.55,NULL,NULL,2026-01-26
978,0.03,NULL,NULL,2026-01-26
314,6.56,NULL,NULL,2026-01-26
978,0.03,NULL,NULL,2026-01-27
103,43.99,NULL,NULL,2026-01-27
81,24.95,NULL,NULL,2026-01-27
63,13.54,NULL,NULL,2026-01-27
83,15.34,NULL,NULL,2026-01-27
328,2.23,NULL,NULL,2026-01-27
117,5.80,NULL,NULL,2026-01-27
46,5.78,NULL,NULL,2026-01-27
107,16.37,NULL,NULL,2026-01-27
314,6.45,NULL,NULL,2026-01-27
836,0.00,NULL,NULL,2026-01-27
84,11.14,NULL,NULL,2026-01-27
103,40.81,NULL,NULL,2026-01-28
836,0.00,NULL,NULL,2026-01-28
107,13.96,NULL,NULL,2026-01-28
978,0.03,NULL,NULL,2026-01-28
81,22.80,NULL,NULL,2026-01-28
117,5.65,NULL,NULL,2026-01-28
84,10.77,NULL,NULL,2026-01-28
83,15.32,NULL,NULL,2026-01-28
46,5.80,NULL,NULL,2026-01-28
63,12.94,NULL,NULL,2026-01-28
328,2.16,NULL,NULL,2026-01-28
314,6.12,NULL,NULL,2026-01-28
103,21.47,NULL,NULL,2026-01-29
978,0.02,NULL,NULL,2026-01-29
84,5.58,NULL,NULL,2026-01-29
107,7.70,NULL,NULL,2026-01-29
83,8.16,NULL,NULL,2026-01-29
81,12.50,NULL,NULL,2026-01-29
117,3.13,NULL,NULL,2026-01-29
314,3.36,NULL,NULL,2026-01-29
63,8.10,NULL,NULL,2026-01-29
328,1.21,NULL,NULL,2026-01-29
836,0.00,NULL,NULL,2026-01-29
46,3.09,NULL,NULL,2026-01-29
81,10.94,NULL,NULL,2026-01-30
103,20.96,NULL,NULL,2026-01-30
836,0.00,NULL,NULL,2026-01-30
107,7.34,NULL,NULL,2026-01-30
83,7.83,NULL,NULL,2026-01-30
63,8.30,NULL,NULL,2026-01-30
978,0.02,NULL,NULL,2026-01-30
84,5.56,NULL,NULL,2026-01-30
314,3.43,NULL,NULL,2026-01-30
117,3.18,NULL,NULL,2026-01-30
328,2.60,NULL,NULL,2026-01-30
46,3.13,NULL,NULL,2026-01-30
84,5.79,NULL,NULL,2026-01-31
81,10.43,NULL,NULL,2026-01-31
63,8.45,NULL,NULL,2026-01-31
83,7.13,NULL,NULL,2026-01-31
328,2.53,NULL,NULL,2026-01-31
314,3.33,NULL,NULL,2026-01-31
103,18.64,NULL,NULL,2026-01-31
107,7.33,NULL,NULL,2026-01-31
117,3.09,NULL,NULL,2026-01-31
978,0.02,NULL,NULL,2026-01-31
836,0.00,NULL,NULL,2026-01-31
46,4.06,NULL,NULL,2026-01-31
103,24.15,NULL,NULL,2026-02-01
63,9.98,NULL,NULL,2026-02-01
81,10.25,NULL,NULL,2026-02-01
84,6.12,NULL,NULL,2026-02-01
83,10.70,NULL,NULL,2026-02-01
836,0.00,NULL,NULL,2026-02-01
117,3.21,NULL,NULL,2026-02-01
978,0.02,NULL,NULL,2026-02-01
46,3.73,NULL,NULL,2026-02-01
328,2.61,NULL,NULL,2026-02-01
314,3.00,NULL,NULL,2026-02-01
107,7.71,NULL,NULL,2026-02-01
83,12.77,NULL,NULL,2026-02-02
107,8.13,NULL,NULL,2026-02-02
103,28.58,NULL,NULL,2026-02-02
84,6.86,NULL,NULL,2026-02-02
63,10.29,NULL,NULL,2026-02-02
46,3.83,NULL,NULL,2026-02-02
314,3.55,NULL,NULL,2026-02-02
81,11.10,NULL,NULL,2026-02-02
836,0.00,NULL,NULL,2026-02-02
117,3.43,NULL,NULL,2026-02-02
978,0.02,NULL,NULL,2026-02-02
328,2.82,NULL,NULL,2026-02-02
63,5.80,NULL,NULL,2026-02-03
103,28.18,NULL,NULL,2026-02-03
117,1.89,NULL,NULL,2026-02-03
83,13.17,NULL,NULL,2026-02-03
314,3.70,NULL,NULL,2026-02-03
328,2.67,NULL,NULL,2026-02-03
107,7.41,NULL,NULL,2026-02-03
978,0.02,NULL,NULL,2026-02-03
81,12.46,NULL,NULL,2026-02-03
836,0.00,NULL,NULL,2026-02-03
84,6.43,NULL,NULL,2026-02-03
46,3.98,NULL,NULL,2026-02-03
83,12.17,NULL,NULL,2026-02-04
107,7.58,NULL,NULL,2026-02-04
103,28.21,NULL,NULL,2026-02-04
81,12.57,NULL,NULL,2026-02-04
328,2.62,NULL,NULL,2026-02-04
314,3.61,NULL,NULL,2026-02-04
84,5.99,NULL,NULL,2026-02-04
46,3.76,NULL,NULL,2026-02-04
117,1.86,NULL,NULL,2026-02-04
63,5.22,NULL,NULL,2026-02-04
978,0.02,NULL,NULL,2026-02-04
836,0.00,NULL,NULL,2026-02-04
103,28.66,NULL,NULL,2026-02-05
46,3.70,NULL,NULL,2026-02-05
83,12.51,NULL,NULL,2026-02-05
328,2.68,NULL,NULL,2026-02-05
81,12.44,NULL,NULL,2026-02-05
84,6.36,NULL,NULL,2026-02-05
63,11.06,NULL,NULL,2026-02-05
107,7.13,NULL,NULL,2026-02-05
117,1.90,NULL,NULL,2026-02-05
836,0.00,NULL,NULL,2026-02-05
978,0.02,NULL,NULL,2026-02-05
314,3.86,NULL,NULL,2026-02-05
314,4.18,NULL,NULL,2026-02-06
103,28.94,NULL,NULL,2026-02-06
978,0.02,NULL,NULL,2026-02-06
81,12.00,NULL,NULL,2026-02-06
83,13.23,NULL,NULL,2026-02-06
328,2.59,NULL,NULL,2026-02-06
46,3.64,NULL,NULL,2026-02-06
107,7.46,NULL,NULL,2026-02-06
117,1.85,NULL,NULL,2026-02-06
84,6.45,NULL,NULL,2026-02-06
63,10.89,NULL,NULL,2026-02-06
836,0.00,NULL,NULL,2026-02-06
84,7.80,NULL,NULL,2026-02-07
107,7.19,NULL,NULL,2026-02-07
83,13.18,NULL,NULL,2026-02-07
103,27.86,NULL,NULL,2026-02-07
81,11.26,NULL,NULL,2026-02-07
63,10.58,NULL,NULL,2026-02-07
117,1.87,NULL,NULL,2026-02-07
836,0.00,NULL,NULL,2026-02-07
978,0.02,NULL,NULL,2026-02-07
328,2.86,NULL,NULL,2026-02-07
46,3.45,NULL,NULL,2026-02-07
314,4.01,NULL,NULL,2026-02-07
81,11.91,NULL,NULL,2026-02-08
83,13.73,NULL,NULL,2026-02-08
103,29.07,NULL,NULL,2026-02-08
328,2.86,NULL,NULL,2026-02-08
107,6.96,NULL,NULL,2026-02-08
836,0.00,NULL,NULL,2026-02-08
63,8.80,NULL,NULL,2026-02-08
84,8.09,NULL,NULL,2026-02-08
978,0.02,NULL,NULL,2026-02-08
117,1.89,NULL,NULL,2026-02-08
314,4.10,NULL,NULL,2026-02-08
46,3.59,NULL,NULL,2026-02-08
81,12.05,NULL,NULL,2026-02-09
314,4.02,NULL,NULL,2026-02-09
83,13.92,NULL,NULL,2026-02-09
103,30.93,NULL,NULL,2026-02-09
107,7.35,NULL,NULL,2026-02-09
836,0.00,NULL,NULL,2026-02-09
978,0.02,NULL,NULL,2026-02-09
117,1.95,NULL,NULL,2026-02-09
84,10.15,NULL,NULL,2026-02-09
328,1.49,NULL,NULL,2026-02-09
63,15.71,NULL,NULL,2026-02-09
46,4.26,NULL,NULL,2026-02-09
83,13.92,NULL,NULL,2026-02-10
107,7.04,NULL,NULL,2026-02-10
103,31.86,NULL,NULL,2026-02-10
81,11.76,NULL,NULL,2026-02-10
117,2.03,NULL,NULL,2026-02-10
63,16.94,NULL,NULL,2026-02-10
328,1.54,NULL,NULL,2026-02-10
978,0.02,NULL,NULL,2026-02-10
836,0.00,NULL,NULL,2026-02-10
46,4.33,NULL,NULL,2026-02-10
84,8.62,NULL,NULL,2026-02-10
314,4.10,NULL,NULL,2026-02-10
81,12.13,NULL,NULL,2026-02-11
83,13.85,NULL,NULL,2026-02-11
103,32.26,NULL,NULL,2026-02-11
63,16.94,NULL,NULL,2026-02-11
107,7.16,NULL,NULL,2026-02-11
978,0.02,NULL,NULL,2026-02-11
84,8.32,NULL,NULL,2026-02-11
117,1.93,NULL,NULL,2026-02-11
46,4.25,NULL,NULL,2026-02-11
328,1.47,NULL,NULL,2026-02-11
836,0.00,NULL,NULL,2026-02-11
314,4.27,NULL,NULL,2026-02-11
103,31.69,NULL,NULL,2026-02-12
83,13.20,NULL,NULL,2026-02-12
107,7.02,NULL,NULL,2026-02-12
117,1.98,NULL,NULL,2026-02-12
84,8.18,NULL,NULL,2026-02-12
328,1.49,NULL,NULL,2026-02-12
81,11.80,NULL,NULL,2026-02-12
314,4.25,NULL,NULL,2026-02-12
63,15.71,NULL,NULL,2026-02-12
836,0.00,NULL,NULL,2026-02-12
978,0.02,NULL,NULL,2026-02-12
46,3.47,NULL,NULL,2026-02-12
836,0.00,NULL,NULL,2026-02-13
83,13.27,NULL,NULL,2026-02-13
107,7.59,NULL,NULL,2026-02-13
103,32.62,NULL,NULL,2026-02-13
117,1.91,NULL,NULL,2026-02-13
314,3.69,NULL,NULL,2026-02-13
328,1.45,NULL,NULL,2026-02-13
81,11.91,NULL,NULL,2026-02-13
63,15.40,NULL,NULL,2026-02-13
978,0.02,NULL,NULL,2026-02-13
84,7.64,NULL,NULL,2026-02-13
46,3.58,NULL,NULL,2026-02-13
117,1.86,NULL,NULL,2026-02-14
83,13.31,NULL,NULL,2026-02-14
103,33.77,NULL,NULL,2026-02-14
81,11.98,NULL,NULL,2026-02-14
84,7.62,NULL,NULL,2026-02-14
63,13.79,NULL,NULL,2026-02-14
107,7.25,NULL,NULL,2026-02-14
328,1.40,NULL,NULL,2026-02-14
978,0.02,NULL,NULL,2026-02-14
836,0.00,NULL,NULL,2026-02-14
46,4.40,NULL,NULL,2026-02-14
314,4.01,NULL,NULL,2026-02-14
314,4.11,NULL,NULL,2026-02-15
103,31.21,NULL,NULL,2026-02-15
81,10.90,NULL,NULL,2026-02-15
83,13.60,NULL,NULL,2026-02-15
836,0.00,NULL,NULL,2026-02-15
63,12.94,NULL,NULL,2026-02-15
107,7.25,NULL,NULL,2026-02-15
978,0.00,NULL,NULL,2026-02-15
84,8.10,NULL,NULL,2026-02-15
46,3.82,NULL,NULL,2026-02-15
117,1.82,NULL,NULL,2026-02-15
328,1.38,NULL,NULL,2026-02-15
107,8.57,NULL,NULL,2026-02-16
81,10.68,NULL,NULL,2026-02-16
83,13.45,NULL,NULL,2026-02-16
836,0.00,NULL,NULL,2026-02-16
103,30.57,NULL,NULL,2026-02-16
117,1.95,NULL,NULL,2026-02-16
63,13.41,NULL,NULL,2026-02-16
328,1.47,NULL,NULL,2026-02-16
84,8.58,NULL,NULL,2026-02-16
978,0.00,NULL,NULL,2026-02-16
46,4.52,NULL,NULL,2026-02-16
314,4.80,NULL,NULL,2026-02-16
83,13.20,NULL,NULL,2026-02-17
103,29.89,NULL,NULL,2026-02-17
117,0.00,NULL,NULL,2026-02-17
63,13.41,NULL,NULL,2026-02-17
978,0.00,NULL,NULL,2026-02-17
84,8.76,NULL,NULL,2026-02-17
328,1.47,NULL,NULL,2026-02-17
81,11.26,NULL,NULL,2026-02-17
836,0.00,NULL,NULL,2026-02-17
46,4.59,NULL,NULL,2026-02-17
107,7.97,NULL,NULL,2026-02-17
314,4.78,NULL,NULL,2026-02-17
117,0.00,NULL,NULL,2026-02-18
103,30.97,NULL,NULL,2026-02-18
81,11.65,NULL,NULL,2026-02-18
83,13.15,NULL,NULL,2026-02-18
107,7.45,NULL,NULL,2026-02-18
978,0.00,NULL,NULL,2026-02-18
63,13.84,NULL,NULL,2026-02-18
314,4.64,NULL,NULL,2026-02-18
328,1.43,NULL,NULL,2026-02-18
84,8.14,NULL,NULL,2026-02-18
836,0.00,NULL,NULL,2026-02-18
46,3.82,NULL,NULL,2026-02-18
83,13.59,NULL,NULL,2026-02-19
84,8.21,NULL,NULL,2026-02-19
81,12.09,NULL,NULL,2026-02-19
103,32.45,NULL,NULL,2026-02-19
836,0.00,NULL,NULL,2026-02-19
978,0.00,NULL,NULL,2026-02-19
63,14.99,NULL,NULL,2026-02-19
107,7.22,NULL,NULL,2026-02-19
46,3.70,NULL,NULL,2026-02-19
314,3.81,NULL,NULL,2026-02-19
328,1.40,NULL,NULL,2026-02-19
117,0.00,NULL,NULL,2026-02-19
103,31.49,NULL,NULL,2026-02-20
83,13.30,NULL,NULL,2026-02-20
107,7.11,NULL,NULL,2026-02-20
81,12.82,NULL,NULL,2026-02-20
314,3.76,NULL,NULL,2026-02-20
117,0.00,NULL,NULL,2026-02-20
63,14.80,NULL,NULL,2026-02-20
84,8.27,NULL,NULL,2026-02-20
836,0.00,NULL,NULL,2026-02-20
328,1.40,NULL,NULL,2026-02-20
46,3.62,NULL,NULL,2026-02-20
978,0.00,NULL,NULL,2026-02-20
83,13.36,NULL,NULL,2026-02-21
103,31.34,NULL,NULL,2026-02-21
46,4.28,NULL,NULL,2026-02-21
63,14.19,NULL,NULL,2026-02-21
836,0.00,NULL,NULL,2026-02-21
81,12.62,NULL,NULL,2026-02-21
84,7.52,NULL,NULL,2026-02-21
328,1.34,NULL,NULL,2026-02-21
107,6.56,NULL,NULL,2026-02-21
314,3.20,NULL,NULL,2026-02-21
117,0.00,NULL,NULL,2026-02-21
978,0.00,NULL,NULL,2026-02-21
84,7.30,NULL,NULL,2026-02-22
81,12.07,NULL,NULL,2026-02-22
83,12.71,NULL,NULL,2026-02-22
103,30.22,NULL,NULL,2026-02-22
107,6.68,NULL,NULL,2026-02-22
46,4.42,NULL,NULL,2026-02-22
314,3.24,NULL,NULL,2026-02-22
328,1.36,NULL,NULL,2026-02-22
836,0.00,NULL,NULL,2026-02-22
63,14.31,NULL,NULL,2026-02-22
978,0.00,NULL,NULL,2026-02-22
117,0.00,NULL,NULL,2026-02-22
81,11.02,NULL,NULL,2026-02-23
103,31.85,NULL,NULL,2026-02-23
84,7.15,NULL,NULL,2026-02-23
83,12.55,NULL,NULL,2026-02-23
328,1.36,NULL,NULL,2026-02-23
107,6.89,NULL,NULL,2026-02-23
836,0.00,NULL,NULL,2026-02-23
978,0.00,NULL,NULL,2026-02-23
117,0.00,NULL,NULL,2026-02-23
314,3.80,NULL,NULL,2026-02-23
63,14.50,NULL,NULL,2026-02-23
46,4.58,NULL,NULL,2026-02-23
978,0.00,NULL,NULL,2026-02-24
83,13.28,NULL,NULL,2026-02-24
103,30.92,NULL,NULL,2026-02-24
63,14.14,NULL,NULL,2026-02-24
328,1.45,NULL,NULL,2026-02-24
81,11.67,NULL,NULL,2026-02-24
836,0.00,NULL,NULL,2026-02-24
117,0.00,NULL,NULL,2026-02-24
84,7.15,NULL,NULL,2026-02-24
107,7.75,NULL,NULL,2026-02-24
314,3.70,NULL,NULL,2026-02-24
46,4.71,NULL,NULL,2026-02-24
103,32.66,NULL,NULL,2026-02-25
83,12.91,NULL,NULL,2026-02-25
84,5.74,NULL,NULL,2026-02-25
328,1.48,NULL,NULL,2026-02-25
978,0.00,NULL,NULL,2026-02-25
107,8.38,NULL,NULL,2026-02-25
63,14.51,NULL,NULL,2026-02-25
836,0.00,NULL,NULL,2026-02-25
81,12.11,NULL,NULL,2026-02-25
46,4.56,NULL,NULL,2026-02-25
314,4.40,NULL,NULL,2026-02-25
117,0.00,NULL,NULL,2026-02-25
83,13.28,NULL,NULL,2026-02-26
84,5.74,NULL,NULL,2026-02-26
103,32.66,NULL,NULL,2026-02-26
81,12.00,NULL,NULL,2026-02-26
107,8.43,NULL,NULL,2026-02-26
328,1.48,NULL,NULL,2026-02-26
63,15.11,NULL,NULL,2026-02-26
836,0.00,NULL,NULL,2026-02-26
46,4.50,NULL,NULL,2026-02-26
117,0.00,NULL,NULL,2026-02-26
978,0.00,NULL,NULL,2026-02-26
314,3.88,NULL,NULL,2026-02-26
63,15.35,NULL,NULL,2026-02-27
103,31.49,NULL,NULL,2026-02-27
81,12.88,NULL,NULL,2026-02-27
117,0.00,NULL,NULL,2026-02-27
46,3.69,NULL,NULL,2026-02-27
83,13.28,NULL,NULL,2026-02-27
978,0.00,NULL,NULL,2026-02-27
314,3.27,NULL,NULL,2026-02-27
836,0.00,NULL,NULL,2026-02-27
328,1.44,NULL,NULL,2026-02-27
107,8.43,NULL,NULL,2026-02-27
84,5.37,NULL,NULL,2026-02-27
83,12.00,NULL,NULL,2026-02-28
103,29.07,NULL,NULL,2026-02-28
63,13.00,NULL,NULL,2026-02-28
81,11.06,NULL,NULL,2026-02-28
46,2.66,NULL,NULL,2026-02-28
836,0.00,NULL,NULL,2026-02-28
117,0.00,NULL,NULL,2026-02-28
328,1.20,NULL,NULL,2026-02-28
84,4.83,NULL,NULL,2026-02-28
107,8.82,NULL,NULL,2026-02-28
978,0.00,NULL,NULL,2026-02-28
314,11.78,NULL,NULL,2026-02-28
117,0.00,NULL,NULL,2026-03-01
81,10.96,NULL,NULL,2026-03-01
83,12.89,NULL,NULL,2026-03-01
84,7.28,NULL,NULL,2026-03-01
103,30.42,NULL,NULL,2026-03-01
314,12.36,NULL,NULL,2026-03-01
978,0.02,NULL,NULL,2026-03-01
63,15.14,NULL,NULL,2026-03-01
107,11.04,NULL,NULL,2026-03-01
836,0.00,NULL,NULL,2026-03-01
46,3.76,NULL,NULL,2026-03-01
328,1.34,NULL,NULL,2026-03-01
81,10.42,NULL,NULL,2026-03-02
103,29.39,NULL,NULL,2026-03-02
63,15.53,NULL,NULL,2026-03-02
107,10.38,NULL,NULL,2026-03-02
83,12.96,NULL,NULL,2026-03-02
314,12.10,NULL,NULL,2026-03-02
978,0.02,NULL,NULL,2026-03-02
836,0.00,NULL,NULL,2026-03-02
84,5.24,NULL,NULL,2026-03-02
328,0.00,NULL,NULL,2026-03-02
117,0.00,NULL,NULL,2026-03-02
46,3.73,NULL,NULL,2026-03-02
81,11.59,NULL,NULL,2026-03-03
103,31.62,NULL,NULL,2026-03-03
83,14.15,NULL,NULL,2026-03-03
63,16.10,NULL,NULL,2026-03-03
107,10.00,NULL,NULL,2026-03-03
46,3.89,NULL,NULL,2026-03-03
328,0.00,NULL,NULL,2026-03-03
84,6.04,NULL,NULL,2026-03-03
978,0.02,NULL,NULL,2026-03-03
314,9.72,NULL,NULL,2026-03-03
117,0.00,NULL,NULL,2026-03-03
836,0.00,NULL,NULL,2026-03-03
103,30.74,NULL,NULL,2026-03-04
328,0.00,NULL,NULL,2026-03-04
83,14.11,NULL,NULL,2026-03-04
117,0.00,NULL,NULL,2026-03-04
84,4.95,NULL,NULL,2026-03-04
836,0.00,NULL,NULL,2026-03-04
46,2.95,NULL,NULL,2026-03-04
81,11.40,NULL,NULL,2026-03-04
107,9.45,NULL,NULL,2026-03-04
314,9.35,NULL,NULL,2026-03-04
63,16.38,NULL,NULL,2026-03-04
978,0.02,NULL,NULL,2026-03-04
63,17.61,NULL,NULL,2026-03-05
107,10.08,NULL,NULL,2026-03-05
103,33.27,NULL,NULL,2026-03-05
81,12.47,NULL,NULL,2026-03-05
83,14.86,NULL,NULL,2026-03-05
328,0.00,NULL,NULL,2026-03-05
46,3.08,NULL,NULL,2026-03-05
836,0.00,NULL,NULL,2026-03-05
978,0.02,NULL,NULL,2026-03-05
84,5.22,NULL,NULL,2026-03-05
117,0.00,NULL,NULL,2026-03-05
314,10.39,NULL,NULL,2026-03-05
3174,0.00,NULL,NULL,2026-03-05
46,3.34,NULL,NULL,2026-03-06
328,0.00,NULL,NULL,2026-03-06
117,0.00,NULL,NULL,2026-03-06
81,12.49,NULL,NULL,2026-03-06
103,35.66,NULL,NULL,2026-03-06
107,10.40,NULL,NULL,2026-03-06
83,14.39,NULL,NULL,2026-03-06
978,0.02,NULL,NULL,2026-03-06
3174,0.00,NULL,NULL,2026-03-06
63,17.46,NULL,NULL,2026-03-06
314,10.64,NULL,NULL,2026-03-06
836,0.00,NULL,NULL,2026-03-06
84,5.29,NULL,NULL,2026-03-06
3174,0.28,NULL,NULL,2026-03-07
103,35.80,NULL,NULL,2026-03-07
81,12.15,NULL,NULL,2026-03-07
117,0.00,NULL,NULL,2026-03-07
328,0.00,NULL,NULL,2026-03-07
