brand,brand_score,brand_rank_score,brand_related_video_score,date
63,14.99,NULL,NULL,2026-02-19
107,7.22,NULL,NULL,2026-02-19
46,3.70,NULL,NULL,2026-02-19
117,0.00,NULL,NULL,2026-02-19
107,7.11,NULL,NULL,2026-02-20
81,12.82,NULL,NULL,2026-02-20
123,17.38,NULL,NULL,2026-02-20
117,0.00,NULL,NULL,2026-02-20
63,14.80,NULL,NULL,2026-02-20
84,8.27,NULL,NULL,2026-02-20
46,3.62,NULL,NULL,2026-02-20
123,15.70,NULL,NULL,2026-02-21
46,4.28,NULL,NULL,2026-02-21
63,14.19,NULL,NULL,2026-02-21
81,12.62,NULL,NULL,2026-02-21
84,7.52,NULL,NULL,2026-02-21
107,6.56,NULL,NULL,2026-02-21
117,0.00,NULL,NULL,2026-02-21
84,7.30,NULL,NULL,2026-02-22
123,14.50,NULL,NULL,2026-02-22
81,12.07,NULL,NULL,2026-02-22
107,6.68,NULL,NULL,2026-02-22
46,4.42,NULL,NULL,2026-02-22
63,14.31,NULL,NULL,2026-02-22
117,0.00,NULL,NULL,2026-02-22
81,11.02,NULL,NULL,2026-02-23
84,7.15,NULL,NULL,2026-02-23
123,14.50,NULL,NULL,2026-02-23
107,6.89,NULL,NULL,2026-02-23
117,0.00,NULL,NULL,2026-02-23
63,14.50,NULL,NULL,2026-02-23
46,4.58,NULL,NULL,2026-02-23
123,14.73,NULL,NULL,2026-02-24
63,14.14,NULL,NULL,2026-02-24
81,11.67,NULL,NULL,2026-02-24
117,0.00,NULL,NULL,2026-02-24
84,7.15,NULL,NULL,2026-02-24
107,7.75,NULL,NULL,2026-02-24
46,4.71,NULL,NULL,2026-02-24
84,5.74,NULL,NULL,2026-02-25
107,8.38,NULL,NULL,2026-02-25
123,14.59,NULL,NULL,2026-02-25
63,14.51,NULL,NULL,2026-02-25
81,12.11,NULL,NULL,2026-02-25
46,4.56,NULL,NULL,2026-02-25
117,0.00,NULL,NULL,2026-02-25
84,5.74,NULL,NULL,2026-02-26
81,12.00,NULL,NULL,2026-02-26
123,15.51,NULL,NULL,2026-02-26
107,8.43,NULL,NULL,2026-02-26
63,15.11,NULL,NULL,2026-02-26
46,4.50,NULL,NULL,2026-02-26
117,0.00,NULL,NULL,2026-02-26
63,15.35,NULL,NULL,2026-02-27
81,12.88,NULL,NULL,2026-02-27
123,14.73,NULL,NULL,2026-02-27
117,0.00,NULL,NULL,2026-02-27
46,3.69,NULL,NULL,2026-02-27
107,8.43,NULL,NULL,2026-02-27
84,5.37,NULL,NULL,2026-02-27
63,13.00,NULL,NULL,2026-02-28
81,11.06,NULL,NULL,2026-02-28
46,2.66,NULL,NULL,2026-02-28
117,0.00,NULL,NULL,2026-02-28
84,4.83,NULL,NULL,2026-02-28
123,14.00,NULL,NULL,2026-02-28
107,8.82,NULL,NULL,2026-02-28
123,14.38,NULL,NULL,2026-03-01
117,0.00,NULL,NULL,2026-03-01
81,10.96,NULL,NULL,2026-03-01
84,7.28,NULL,NULL,2026-03-01
63,15.14,NULL,NULL,2026-03-01
107,11.04,NULL,NULL,2026-03-01
46,3.76,NULL,NULL,2026-03-01
81,10.42,NULL,NULL,2026-03-02
63,15.53,NULL,NULL,2026-03-02
107,10.38,NULL,NULL,2026-03-02
123,14.73,NULL,NULL,2026-03-02
84,5.24,NULL,NULL,2026-03-02
117,0.00,NULL,NULL,2026-03-02
46,3.73,NULL,NULL,2026-03-02
81,11.59,NULL,NULL,2026-03-03
63,16.10,NULL,NULL,2026-03-03
107,10.00,NULL,NULL,2026-03-03
46,3.89,NULL,NULL,2026-03-03
84,6.04,NULL,NULL,2026-03-03
123,15.74,NULL,NULL,2026-03-03
117,0.00,NULL,NULL,2026-03-03
123,15.18,NULL,NULL,2026-03-04
117,0.00,NULL,NULL,2026-03-04
84,4.95,NULL,NULL,2026-03-04
46,2.95,NULL,NULL,2026-03-04
81,11.40,NULL,NULL,2026-03-04
107,9.45,NULL,NULL,2026-03-04
63,16.38,NULL,NULL,2026-03-04
63,17.61,NULL,NULL,2026-03-05
107,10.08,NULL,NULL,2026-03-05
81,12.47,NULL,NULL,2026-03-05
123,16.60,NULL,NULL,2026-03-05
46,3.08,NULL,NULL,2026-03-05
84,5.22,NULL,NULL,2026-03-05
117,0.00,NULL,NULL,2026-03-05
123,15.78,NULL,NULL,2026-03-06
46,3.34,NULL,NULL,2026-03-06
117,0.00,NULL,NULL,2026-03-06
81,12.49,NULL,NULL,2026-03-06
107,10.40,NULL,NULL,2026-03-06
63,17.46,NULL,NULL,2026-03-06
84,5.29,NULL,NULL,2026-03-06
123,14.93,NULL,NULL,2026-03-07
81,12.15,NULL,NULL,2026-03-07
117,0.00,NULL,NULL,2026-03-07
107,11.30,NULL,NULL,2026-03-07
63,17.51,NULL,NULL,2026-03-07
46,4.21,NULL,NULL,2026-03-07
84,8.34,NULL,NULL,2026-03-07
107,20.77,NULL,NULL,2026-03-08
63,32.37,NULL,NULL,2026-03-08
81,24.22,NULL,NULL,2026-03-08
123,27.81,NULL,NULL,2026-03-08
117,0.00,NULL,NULL,2026-03-08
84,16.67,NULL,NULL,2026-03-08
46,7.76,NULL,NULL,2026-03-08
81,11.57,NULL,NULL,2026-03-09
107,10.02,NULL,NULL,2026-03-09
123,10.33,NULL,NULL,2026-03-09
63,14.70,NULL,NULL,2026-03-09
117,0.00,NULL,NULL,2026-03-09
46,3.40,NULL,NULL,2026-03-09
84,8.03,NULL,NULL,2026-03-09
81,11.84,NULL,NULL,2026-03-10
123,10.06,NULL,NULL,2026-03-10
63,15.77,NULL,NULL,2026-03-10
107,10.17,NULL,NULL,2026-03-10
46,2.71,NULL,NULL,2026-03-10
117,0.00,NULL,NULL,2026-03-10
84,6.29,NULL,NULL,2026-03-10
81,11.83,NULL,NULL,2026-03-11
123,13.51,NULL,NULL,2026-03-11
84,6.20,NULL,NULL,2026-03-11
46,2.56,NULL,NULL,2026-03-11
107,10.15,NULL,NULL,2026-03-11
63,11.16,NULL,NULL,2026-03-11
117,0.00,NULL,NULL,2026-03-11
123,13.36,NULL,NULL,2026-03-12
63,11.31,NULL,NULL,2026-03-12
84,4.53,NULL,NULL,2026-03-12
107,9.96,NULL,NULL,2026-03-12
81,11.34,NULL,NULL,2026-03-12
117,0.00,NULL,NULL,2026-03-12
46,2.37,NULL,NULL,2026-03-12
81,12.09,NULL,NULL,2026-03-13
117,0.00,NULL,NULL,2026-03-13
84,4.38,NULL,NULL,2026-03-13
63,11.42,NULL,NULL,2026-03-13
107,9.49,NULL,NULL,2026-03-13
123,14.52,NULL,NULL,2026-03-13
46,2.46,NULL,NULL,2026-03-13
63,10.16,NULL,NULL,2026-03-14
81,11.11,NULL,NULL,2026-03-14
84,4.90,NULL,NULL,2026-03-14
107,10.14,NULL,NULL,2026-03-14
46,3.19,NULL,NULL,2026-03-14
117,0.00,NULL,NULL,2026-03-14
123,12.27,NULL,NULL,2026-03-14
107,9.79,NULL,NULL,2026-03-15
123,12.11,NULL,NULL,2026-03-15
63,9.95,NULL,NULL,2026-03-15
117,0.00,NULL,NULL,2026-03-15
84,5.23,NULL,NULL,2026-03-15
81,10.74,NULL,NULL,2026-03-15
46,3.52,NULL,NULL,2026-03-15
81,10.84,NULL,NULL,2026-03-16
123,13.20,NULL,NULL,2026-03-16
63,10.21,NULL,NULL,2026-03-16
107,10.26,NULL,NULL,2026-03-16
46,3.77,NULL,NULL,2026-03-16
84,5.37,NULL,NULL,2026-03-16
117,0.00,NULL,NULL,2026-03-16
84,5.36,NULL,NULL,2026-03-17
81,10.71,NULL,NULL,2026-03-17
123,14.55,NULL,NULL,2026-03-17
107,10.19,NULL,NULL,2026-03-17
46,3.68,NULL,NULL,2026-03-17
63,10.18,NULL,NULL,2026-03-17
117,0.00,NULL,NULL,2026-03-17
123,14.90,NULL,NULL,2026-03-18
117,0.00,NULL,NULL,2026-03-18
81,11.08,NULL,NULL,2026-03-18
46,3.51,NULL,NULL,2026-03-18
107,15.54,NULL,NULL,2026-03-18
63,10.38,NULL,NULL,2026-03-18
84,5.66,NULL,NULL,2026-03-18
81,10.39,NULL,NULL,2026-03-19
84,5.47,NULL,NULL,2026-03-19
123,14.96,NULL,NULL,2026-03-19
63,10.66,NULL,NULL,2026-03-19
107,14.60,NULL,NULL,2026-03-19
46,2.79,NULL,NULL,2026-03-19
117,0.00,NULL,NULL,2026-03-19
117,0.00,NULL,NULL,2026-03-20
107,15.07,NULL,NULL,2026-03-20
123,14.84,NULL,NULL,2026-03-20
81,9.94,NULL,NULL,2026-03-20
84,5.40,NULL,NULL,2026-03-20
63,10.94,NULL,NULL,2026-03-20
46,3.03,NULL,NULL,2026-03-20
81,9.77,NULL,NULL,2026-03-21
107,14.29,NULL,NULL,2026-03-21
63,11.05,NULL,NULL,2026-03-21
84,5.45,NULL,NULL,2026-03-21
123,15.01,NULL,NULL,2026-03-21
117,0.00,NULL,NULL,2026-03-21
46,3.08,NULL,NULL,2026-03-21
81,18.32,NULL,NULL,2026-03-22
123,27.21,NULL,NULL,2026-03-22
117,0.00,NULL,NULL,2026-03-22
107,24.88,NULL,NULL,2026-03-22
84,9.04,NULL,NULL,2026-03-22
46,6.11,NULL,NULL,2026-03-22
63,23.79,NULL,NULL,2026-03-22
107,25.00,NULL,NULL,2026-03-23
46,5.94,NULL,NULL,2026-03-23
123,28.46,NULL,NULL,2026-03-23
81,20.28,NULL,NULL,2026-03-23
63,21.01,NULL,NULL,2026-03-23
117,0.00,NULL,NULL,2026-03-23
84,9.65,NULL,NULL,2026-03-23
84,16.15,NULL,NULL,2026-03-24
81,19.98,NULL,NULL,2026-03-24
107,23.95,NULL,NULL,2026-03-24
63,21.22,NULL,NULL,2026-03-24
46,5.80,NULL,NULL,2026-03-24
123,31.11,NULL,NULL,2026-03-24
117,0.00,NULL,NULL,2026-03-24
63,21.56,NULL,NULL,2026-03-25
81,18.75,NULL,NULL,2026-03-25
117,0.00,NULL,NULL,2026-03-25
107,23.41,NULL,NULL,2026-03-25
46,5.75,NULL,NULL,2026-03-25
123,29.47,NULL,NULL,2026-03-25
84,15.73,NULL,NULL,2026-03-25
123,30.77,NULL,NULL,2026-03-26
81,20.84,NULL,NULL,2026-03-26
107,28.11,NULL,NULL,2026-03-26
63,22.87,NULL,NULL,2026-03-26
117,0.00,NULL,NULL,2026-03-26
84,17.65,NULL,NULL,2026-03-26
46,7.79,NULL,NULL,2026-03-26
107,30.25,NULL,NULL,2026-03-27
81,20.73,NULL,NULL,2026-03-27
84,17.47,NULL,NULL,2026-03-27
123,29.58,NULL,NULL,2026-03-27
46,7.52,NULL,NULL,2026-03-27
117,0.00,NULL,NULL,2026-03-27
63,14.13,NULL,NULL,2026-03-27
84,14.54,NULL,NULL,2026-03-28
81,20.26,NULL,NULL,2026-03-28
63,11.41,NULL,NULL,2026-03-28
107,28.97,NULL,NULL,2026-03-28
123,28.11,NULL,NULL,2026-03-28
46,7.41,NULL,NULL,2026-03-28
117,0.00,NULL,NULL,2026-03-28
81,19.30,NULL,NULL,2026-03-29
63,8.74,NULL,NULL,2026-03-29
123,30.00,NULL,NULL,2026-03-29
84,13.72,NULL,NULL,2026-03-29
117,0.00,NULL,NULL,2026-03-29
107,27.30,NULL,NULL,2026-03-29
46,7.24,NULL,NULL,2026-03-29
81,20.65,NULL,NULL,2026-03-30
84,15.21,NULL,NULL,2026-03-30
46,6.25,NULL,NULL,2026-03-30
107,28.82,NULL,NULL,2026-03-30
123,32.67,NULL,NULL,2026-03-30
117,0.00,NULL,NULL,2026-03-30
63,9.31,NULL,NULL,2026-03-30
81,19.19,NULL,NULL,2026-03-31
123,31.15,NULL,NULL,2026-03-31
107,26.54,NULL,NULL,2026-03-31
46,5.68,NULL,NULL,2026-03-31
63,8.79,NULL,NULL,2026-03-31
117,0.00,NULL,NULL,2026-03-31
84,12.36,NULL,NULL,2026-03-31
81,17.16,NULL,NULL,2026-04-01
117,0.00,NULL,NULL,2026-04-01
123,26.93,NULL,NULL,2026-04-01
107,21.88,NULL,NULL,2026-04-01
84,9.58,NULL,NULL,2026-04-01
46,4.99,NULL,NULL,2026-04-01
63,7.06,NULL,NULL,2026-04-01
81,17.92,NULL,NULL,2026-04-02
123,26.68,NULL,NULL,2026-04-02
107,22.17,NULL,NULL,2026-04-02
63,4.72,NULL,NULL,2026-04-02
84,9.06,NULL,NULL,2026-04-02
117,0.00,NULL,NULL,2026-04-02
46,4.77,NULL,NULL,2026-04-02
63,4.28,NULL,NULL,2026-04-03
123,25.46,NULL,NULL,2026-04-03
46,4.55,NULL,NULL,2026-04-03
81,16.26,NULL,NULL,2026-04-03
84,8.62,NULL,NULL,2026-04-03
107,21.06,NULL,NULL,2026-04-03
117,0.00,NULL,NULL,2026-04-03
63,3.43,NULL,NULL,2026-04-04
107,16.42,NULL,NULL,2026-04-04
81,12.73,NULL,NULL,2026-04-04
117,0.00,NULL,NULL,2026-04-04
123,21.37,NULL,NULL,2026-04-04
46,3.48,NULL,NULL,2026-04-04
84,6.93,NULL,NULL,2026-04-04
123,29.81,NULL,NULL,2026-04-05
117,0.00,NULL,NULL,2026-04-05
81,19.23,NULL,NULL,2026-04-05
107,21.89,NULL,NULL,2026-04-05
63,4.59,NULL,NULL,2026-04-05
46,4.71,NULL,NULL,2026-04-05
84,9.81,NULL,NULL,2026-04-05
123,32.28,NULL,NULL,2026-04-06
81,19.45,NULL,NULL,2026-04-06
63,4.48,NULL,NULL,2026-04-06
84,7.60,NULL,NULL,2026-04-06
107,22.01,NULL,NULL,2026-04-06
117,0.00,NULL,NULL,2026-04-06
46,4.40,NULL,NULL,2026-04-06
81,20.68,NULL,NULL,2026-04-07
117,0.00,NULL,NULL,2026-04-07
123,33.75,NULL,NULL,2026-04-07
84,7.51,NULL,NULL,2026-04-07
107,20.41,NULL,NULL,2026-04-07
63,3.85,NULL,NULL,2026-04-07
46,4.42,NULL,NULL,2026-04-07
81,19.21,NULL,NULL,2026-04-08
46,4.66,NULL,NULL,2026-04-08
123,32.56,NULL,NULL,2026-04-08
63,3.58,NULL,NULL,2026-04-08
107,18.75,NULL,NULL,2026-04-08
117,0.00,NULL,NULL,2026-04-08
84,7.41,NULL,NULL,2026-04-08
107,18.59,NULL,NULL,2026-04-09
81,16.43,NULL,NULL,2026-04-09
123,29.89,NULL,NULL,2026-04-09
117,0.00,NULL,NULL,2026-04-09
63,3.55,NULL,NULL,2026-04-09
84,7.24,NULL,NULL,2026-04-09
46,4.50,NULL,NULL,2026-04-09
107,15.71,NULL,NULL,2026-04-10
123,23.52,NULL,NULL,2026-04-10
81,12.53,NULL,NULL,2026-04-10
84,5.84,NULL,NULL,2026-04-10
117,0.00,NULL,NULL,2026-04-10
46,3.79,NULL,NULL,2026-04-10
63,2.82,NULL,NULL,2026-04-10
117,0.00,NULL,NULL,2026-04-11
81,12.93,NULL,NULL,2026-04-11
63,2.97,NULL,NULL,2026-04-11
107,17.25,NULL,NULL,2026-04-11
123,21.83,NULL,NULL,2026-04-11
84,5.59,NULL,NULL,2026-04-11
46,3.53,NULL,NULL,2026-04-11
63,3.30,NULL,NULL,2026-04-12
84,6.21,NULL,NULL,2026-04-12
81,14.20,NULL,NULL,2026-04-12
107,19.32,NULL,NULL,2026-04-12
117,0.00,NULL,NULL,2026-04-12
123,23.88,NULL,NULL,2026-04-12
46,4.28,NULL,NULL,2026-04-12
117,0.00,NULL,NULL,2026-04-13
81,14.23,NULL,NULL,2026-04-13
123,22.87,NULL,NULL,2026-04-13
107,18.44,NULL,NULL,2026-04-13
63,3.17,NULL,NULL,2026-04-13
46,4.73,NULL,NULL,2026-04-13
84,6.08,NULL,NULL,2026-04-13
81,16.00,NULL,NULL,2026-04-14
107,17.15,NULL,NULL,2026-04-14
117,0.00,NULL,NULL,2026-04-14
123,23.88,NULL,NULL,2026-04-14
63,3.17,NULL,NULL,2026-04-14
84,6.21,NULL,NULL,2026-04-14
46,4.83,NULL,NULL,2026-04-14
